Index,0 [0x3][0x10],1 [0x3][0x11],2 [0x6][0xc],3 [0x3][0x12],4 [0x0][0x0],5 [0x0][0x4],6 [0x0][0x8]
1350,1,0,151551,0,"각 도시국가에는 <color #FFFF66>모험가 거주구</color>라 불리는 지역이 있습니다.<br><br>이 지역은 총사령부가 플레이어 개인 및 플레이어가 만든 조직 '자유부대'의 활동 거점으로 제공하고 있으며, 이곳에서 토지를 구매하고 주택을 세우거나 아파트에 입주할 수 있습니다.<br>이를 <color #FFFF66>하우징</color>이라고 합니다.","",""
1351,1,0,151552,0,"모험가 거주구에는 여러 지역이 있으며 각각 <color #FFFF66>구</color>로 나뉘어 관리됩니다.<br><br>하나의 구마다 60개의 토지가 있으며 토지에는 각각 <color #FFFF66>번지</color>가 할당되어 있습니다.<br><br>토지 주소는 구와 번지를 조합하여 '1구 1번지'와 같이 표시합니다.","",""
1352,1,0,151553,0,"외장재, 내장재, 가구, 조경물 등을 사용하여, 구매한 주택이나 아파트를 취향에 맞게 꾸밀 수 있습니다.<br><br>단, 자유부대 주택을 꾸미려면 부대 내 권한이 있어야 합니다.","",""
1353,1,0,151554,0,"아파트나 토지를 구매하거나 주택을 짓는 방법은 모험가 거주구에 있는 <color #FFFF66>거주구 담당관</color>이 자세히 설명해줄 것입니다.","",""
1354,0,0,0,0,"","",""
1355,0,0,0,0,"","",""
1356,0,0,0,0,"","",""
1357,0,0,0,0,"","",""
1358,0,0,0,0,"","",""
1359,0,0,0,0,"","",""
1360,1,0,151561,0,"모험가 거주구에 있는 모든 토지 앞에는 <color #FFFF66>간판</color>이 세워져 있으며, 이 간판에 토지 소유자에 대한 정보가 표시됩니다.","",""
1361,1,0,151562,0,"소유자 정보 대신 토지 가격이 적혀있다면, 역경매 방식으로 해당 토지를 구매할 수 있습니다.<br><br>입찰 방법과 규칙은 거주구 담당관이 자세히 설명해줄 것입니다.<br>토지 가격은 <color #FFFF66>6시간마다 떨어지니</color> 적당한 가격이 되면 구매하세요.","",""
1362,0,0,0,0,"","",""
1363,0,0,0,0,"","",""
1364,0,0,0,0,"","",""
1365,0,0,0,0,"","",""
1366,0,0,0,0,"","",""
1367,0,0,0,0,"","",""
1368,0,0,0,0,"","",""
1369,0,0,0,0,"","",""
1370,1,0,151571,0,"모험가 24명이 참가하는 <color #FFFF66>연합 파티</color>용 임무입니다.<br><br>연합 파티란 8인 파티가 셋 모인 상태를 말하며, 4인 또는 8인 파티용 임무보다 큰 규모의 전투를 벌일 수 있습니다.","",""
1371,1,0,151572,0,"연합 파티 참가 중에는 파티 목록 외에도 <color #FFFF66>연합 파티원</color>의 직업 아이콘과 HP가 표시됩니다.<br><br>연합 파티원과 힘을 합쳐 대규모 전투에서만 느낄 수 있는 즐거움을 만끽하세요.","",""
1372,0,0,0,0,"","",""
1373,0,0,0,0,"","",""
1374,0,0,0,0,"","",""
1375,0,0,0,0,"","",""
1376,0,0,0,0,"","",""
1377,0,0,0,0,"","",""
1378,0,0,0,0,"","",""
1379,0,0,0,0,"","",""
1380,1,0,151581,0,"특정 레이드<color #FF7B1A>(※)</color>의 보물상자에서 획득할 수 있는 <color #FFFF66>장비</color>나 <color #FFFF66>강화 아이템</color>은 <color #FFFF66>선입찰</color>이나 <color #FFFF66>입찰</color> 등 획득 방법에 상관없이 일주일에 1개만 손에 넣을 수 있습니다.<br><br>여러 개의 아이템에 입찰한 경우에도, 획득이 확정된 순간 획득한 아이템 이후는 자동으로 <color #FFFF66>포기</color> 처리됩니다.","",""
1381,1,0,151582,0,"연합 파티의 보물상자는 각 파티별로 따로 출현합니다.<br><br>또, 특정 임무에서는 보물상자와 별개로 주 1회 특수 아이템을 획득하는 경우도 있습니다.","",""
1382,1,0,151583,0,"이 권리는 현실 시간으로 <color #FFFF66>매주 화요일 오후 5시</color>에 초기화됩니다.<br><br><color #FF7B1A>※ 주 제한이 적용되는 임무는 임무 찾기 정보란에 <color #FFFF66>보상 획득: 주 1회 가능</color> 문구가 표시되며, 취득 여부도 여기서 확인할 수 있습니다.</color>","",""
1383,0,0,0,0,"","",""
1384,0,0,0,0,"","",""
1385,0,0,0,0,"","",""
1386,0,0,0,0,"","",""
1387,0,0,0,0,"","",""
1388,0,0,0,0,"","",""
1389,0,0,0,0,"","",""
1390,1,0,151591,0,"<color #FFFF66>파티</color> 메뉴에 <color #FFFF66>파티 찾기</color> 기능이 추가되었습니다.<br>파티 찾기에는 현재 자신에게 적합한 파티 모집 목록이 표시됩니다.<br>창에 표시된 모집 내용을 보고 파티에 참가하거나, 파티 검색 조건을 변경하거나, 직접 파티 모집을 할 수 있습니다.","",""
1391,1,0,151592,0,"마음에 드는 파티 모집을 발견하면 해당 게시물에서 '참가' 버튼을 누르면 바로 참가할 수 있습니다.<br><br>조건에 맞춰 파티를 찾을 때는 검색 기능을 적극적으로 활용해보세요.","",""
1392,1,0,151593,0,"직접 파티원을 모으고 싶을 때는 '파티 모집 등록' 버튼을 눌러 '모집 내용 편집' 창을 열고 파티 목적과 인원, 설명 등을 적은 후 '파티 모집 등록' 버튼을 누르세요.<br>모집을 시작한 후에도 설명을 수정하거나 취소할 수 있습니다.<br><br>함께 모험할 동료를 찾는 방법 중 하나로 활용해보시기 바랍니다.","",""
1393,1,0,151591,0,"<color #FFFF66>파티</color> 메뉴에 <color #FFFF66>파티 찾기</color> 기능이 추가되었습니다.<br>파티 찾기에는 현재 자신에게 적합한 파티 모집 목록이 표시됩니다.<br>창에 표시된 모집 내용을 보고 파티에 참가하거나, 파티 검색 조건을 변경하거나, 직접 파티 모집을 할 수 있습니다.","",""
1394,0,0,0,0,"","",""
1395,0,0,0,0,"","",""
1396,0,0,0,0,"","",""
1397,0,0,0,0,"","",""
1398,0,0,0,0,"","",""
1399,0,0,0,0,"","",""
1400,1,0,151601,0,"채집을 하다 보면 <color #FFFF66>숨은 자원</color>을 발견하는 경우가 있습니다.","",""
1401,1,0,151602,0,"발견한 자원이 <color #FFFF66>한정된 자원</color>일 경우, 채집하면 사라집니다.<br><br>한정된 자원은 한 번에 1개만 채집할 수 있으며, 획득 개수를 늘려주는 기술도 효과가 없으니 주의하세요.","",""
1402,0,0,0,0,"","",""
1403,0,0,0,0,"","",""
1404,0,0,0,0,"","",""
1405,0,0,0,0,"","",""
1406,0,0,0,0,"","",""
1407,0,0,0,0,"","",""
1408,0,0,0,0,"","",""
1409,0,0,0,0,"","",""
1410,1,0,151611,0,"채집가가 채집을 하다 보면 <color #FFFF66>오래된 지도</color>를 발견할 수 있습니다.<br>단, 어부는 <color #FFFF66>갈고리 낚시</color> 기술을 사용해야 합니다.","",""
1411,1,0,151612,0,"오래된 지도는 일반 기술인 <color #FFFF66>해독</color>을 사용하면 읽을 수 있습니다.","",""
1412,1,0,151613,0,"동부 라노시아 '포도주 항구'에 오래된 지도에 관한 소문이 돌고 있는 것 같습니다.<br><br>관심이 있으면 찾아가 보세요.","",""
1413,0,0,0,0,"","",""
1414,0,0,0,0,"","",""
1415,0,0,0,0,"","",""
1416,0,0,0,0,"","",""
1417,0,0,0,0,"","",""
1418,0,0,0,0,"","",""
1419,0,0,0,0,"","",""
1420,1,0,151621,0,"일반 기술인 <color #FFFF66>해독</color>을 사용하면 <color #FFFF66>오래된 지도</color>를 해독할 수 있습니다.<br><br>지도를 해독하면 임무용 아이템 <color #FFFF66>보물 지도</color>로 변하고, 보물이 숨겨진 장소를 볼 수 있게 됩니다.","",""
1421,1,0,151622,0,"보물 지도는 동시에 1장만 소지할 수 있습니다.<br><br>다른 지도를 해독하려면 이미 가지고 있는 보물 지도에 표시된 보물을 발견하거나, 보물 지도를 버려야 합니다.","",""
1422,0,0,0,0,"","",""
1423,0,0,0,0,"","",""
1424,0,0,0,0,"","",""
1425,0,0,0,0,"","",""
1426,0,0,0,0,"","",""
1427,0,0,0,0,"","",""
1428,0,0,0,0,"","",""
1429,0,0,0,0,"","",""
1430,1,0,151631,0,"임무용 아이템 <color #FFFF66>보물 지도</color>를 사용하면 보물이 있는 위치를 볼 수 있습니다.<br><br>세계 지도와 대조하여 보물이 숨겨진 장소를 알아내보세요.","",""
1431,1,0,151632,0,"보물이 잠든 장소에 도착하면 일반 기술인 <color #FFFF66>탐색</color>을 사용하세요.<br><br>지도에 표시된 지점이 맞으면 보물상자를 발견할 수 있습니다.","",""
1432,1,0,151633,0,"단, 보물상자를 열 때는 함정에 주의해야 합니다.<br>몰려드는 마물을 처치하고 보물을 손에 넣으세요.","",""
1433,0,0,0,0,"","",""
1434,0,0,0,0,"","",""
1435,0,0,0,0,"","",""
1436,0,0,0,0,"","",""
1437,0,0,0,0,"","",""
1438,0,0,0,0,"","",""
1439,0,0,0,0,"","",""
1440,1,0,151641,0,"각지의 야만족에게서 받을 수 있는 일일 퀘스트를 수행하면 해당 야만족과의 <color #FFFF66>우호도</color>가 올라갑니다.<br><br>야만족과 친목이 두터워지면 우호도의 단계가 상승합니다.","",""
1441,1,0,151642,0,"야만족 퀘스트는 하루에 12개까지만 받을 수 있습니다.<br><br>야만족 퀘스트는 매일 새로운 내용으로 갱신되며, 전날 받은 퀘스트가 남아 있으면 새 퀘스트를 받을 수 없습니다.","",""
1442,1,0,151643,0,"각 야만족의 우호도와 우호도 단계는 <color #FFFF66>캐릭터</color>의 <color #FFFF66>평판</color> 탭에서확인할 수 있습니다.<br><br>우호도 단계가 올라가면 야만족들 나름의 삶과 사고방식을 접할 기회가 찾아올 것입니다.","",""
1443,0,0,0,0,"","",""
1444,0,0,0,0,"","",""
1445,0,0,0,0,"","",""
1446,0,0,0,0,"","",""
1447,0,0,0,0,"","",""
1448,0,0,0,0,"","",""
1449,0,0,0,0,"","",""
1450,1,0,151651,0,"야만족 퀘스트를 완료하면 퀘스트를 의뢰한 야만족과의 우호도가 상승합니다.<br>우호도가 일정 수준에 도달하면 우호도 단계를 올리기 위한 특별 퀘스트를 받을 수 있습니다.","",""
1451,1,0,151652,0,"우호도 단계가 오르면 해당 야만족 전용 상점에서 파는 야만족 관련 아이템을 구매할 수 있습니다.","",""
1452,1,0,151653,0,"우호도 단계가 올라갈수록 판매하는 아이템 종류가 늘어납니다.<br><br>야만족과의 친목을 쌓고 특별한 아이템을 손에 넣으세요!","",""
1453,0,0,0,0,"","",""
1454,0,0,0,0,"","",""
1455,0,0,0,0,"","",""
1456,0,0,0,0,"","",""
1457,0,0,0,0,"","",""
1458,0,0,0,0,"","",""
1459,0,0,0,0,"","",""
1460,1,0,151661,0,"물건을 들고 목적지까지 옮기는 <color #FFFF66>운반 임무</color>를 수행하게 되었습니다.<br><br>운반 중에는 <color #FFFF66>운반 상태 아이콘</color>이 표시되며, 여기에 <color #FFFF66>남은 운반 가능 시간</color>이 표시됩니다.","",""
1461,1,0,151661,0,"운반 중에 공격을 받으면 남은 운반 가능 시간이 줄어듭니다.<br>운반 가능 시간이 0이 되면 운반하던 물건을 잃게 됩니다.<br><br>적에게 발각되지 않도록 조심합시다.","",""
1462,0,0,0,0,"","",""
1463,0,0,0,0,"","",""
1464,0,0,0,0,"","",""
1465,0,0,0,0,"","",""
1466,0,0,0,0,"","",""
1467,0,0,0,0,"","",""
1468,0,0,0,0,"","",""
1469,0,0,0,0,"","",""
1470,1,0,151671,0,"인기척을 숨기고 몰래 움직이기 위해 <color #FFFF66>투명화</color> 상태가 되었습니다.<br><br>투명화 중에는 <color #FFFF66>상태 아이콘</color>이 표시되며, 여기에 <color #FFFF66>남은 투명화 지속시간</color>이 표시됩니다.","",""
1471,1,0,151672,0,"투명화 상태일 때는 기술을 사용할 수 없으며 투명화 지속시간이 0이 되면 상태가 해제됩니다.<br><br>지속시간을 연장하는 지점에 들러 가면서 신속하게 행동하세요.","",""
1472,0,0,0,0,"","",""
1473,0,0,0,0,"","",""
1474,0,0,0,0,"","",""
1475,0,0,0,0,"","",""
1476,0,0,0,0,"","",""
1477,0,0,0,0,"","",""
1478,0,0,0,0,"","",""
1479,0,0,0,0,"","",""
1480,1,0,151681,0,"특정 탈것에 탑승하면 보조 단축바가 표시되며, 특별한 기술을 사용할 수 있습니다.<br><br>보조 단축바에 등록되어 있는 기술을 구사하여 임무를 수행하세요.","",""
1481,1,0,151682,0,"특정 탈것에 탑승하면 보조 단축바가 표시되며, 특별한 기술을 사용할 수 있습니다.<br><br>보조 단축바에 등록되어 있는 기술을 구사하여 임무를 수행하세요.","",""
1482,0,0,0,0,"","",""
1483,0,0,0,0,"","",""
1484,0,0,0,0,"","",""
1485,0,0,0,0,"","",""
1486,0,0,0,0,"","",""
1487,0,0,0,0,"","",""
1488,0,0,0,0,"","",""
1489,0,0,0,0,"","",""
1490,1,0,151691,0,"천재 미용사 장들렌을 알게 되었습니다.<br><br>여관 객실 안에서 '미용사 호출 초인종'을 울리면 장들렌이 달려와 당신의 머리색과 모양, 화장 등을 원하는 대로 변경해줍니다.","",""
1491,1,0,151692,0,"기분 전환을 하고 싶거나 친구와 만나기 전 멋을 부리고 싶다면, 장들렌을 불러 새로운 내 모습과 만나보세요.<br><br><color #FF7B1A>※ 장들렌에게 미용을 받은 후에는 이용료 2000길을 지불해야 합니다.</color>","",""
1492,0,0,0,0,"","",""
1493,0,0,0,0,"","",""
1494,0,0,0,0,"","",""
1495,0,0,0,0,"","",""
1496,0,0,0,0,"","",""
1497,0,0,0,0,"","",""
1498,0,0,0,0,"","",""
1499,0,0,0,0,"","",""
1500,1,0,151701,0,"목적지가 무작위로 정해지는 대신 특별한 보상을 얻을 수 있는<br><color #FFFF66>무작위 임무</color>에 참가할 수 있게 되었습니다!<br><br>동료들과 함께 파티 플레이를 즐기며 다양한 임무에 도전해보세요.","",""
1501,1,0,151702,0,"또한, 참가 신청 당시 부족한 역할로 무작위 임무에 참가하면 추가 보상을 받을 수 있습니다.<br><br>동료 모험가들을 위해서 부족한 역할로 참가하고 추가 보상도 받으세요!","",""
1502,0,0,0,0,"","",""
1503,0,0,0,0,"","",""
1504,0,0,0,0,"","",""
1505,0,0,0,0,"","",""
1506,0,0,0,0,"","",""
1507,0,0,0,0,"","",""
1508,0,0,0,0,"","",""
1509,0,0,0,0,"","",""
1510,1,0,151711,0,"<color #FFFF66>추방 투표</color>는 말없이 장시간 자리를 비우거나 부적절한 행위 및 발언을 한 플레이어를 파티에서 추방하기 위한 기능입니다.<br><br><color #FFFF66>파티</color>의 <color #FFFF66>파티원</color> 목록에서 세부 메뉴 <color #FFFF66>추방 투표</color>를 선택하면 투표가 시작됩니다.","",""
1511,1,0,151712,0,"추방 투표를 시작하려면 추방할 이유를 선택해야 합니다.<br><br><color #FF7B1A>※ 무분별한 추방 투표는 제재 대상이 될 수 있습니다. 신중하게 사용하시기 바랍니다.<br></color>","",""
1512,1,0,151713,0,"추방 투표가 시작되면 파티원에게 <color #FFFF66>추방 동의</color> 창이 표시됩니다.<br><br>과반수가 찬성하면 해당 플레이어는 파티에서 추방됩니다.","",""
1513,0,0,0,0,"","",""
1514,0,0,0,0,"","",""
1515,0,0,0,0,"","",""
1516,0,0,0,0,"","",""
1517,0,0,0,0,"","",""
1518,0,0,0,0,"","",""
1519,0,0,0,0,"","",""
1520,1,0,151721,0,"<color #FFFF66>플레이어 추천</color>은 파티원 중에서<color #FFFF66>- 열심히 한 사람</color><br><color #FFFF66>- 재미있었던 사람</color><br><color #FFFF66>- 동료를 잘 챙겨준 사람</color><br>등 좋은 인상을 준 사람을 뽑는 투표입니다.","",""
1521,1,0,151722,0,"임무 종료 시에 화면 오른쪽 아래에 표시되는 <color #FFFF66>플레이어 추천</color>을 선택하면 투표 창이 열립니다.<br><br><color #FF7B1A>※ 미리 구성된 파티의 파티원끼리는 추천할 수 없습니다.</color>","",""
1522,1,0,151723,0,"일정 수 이상 플레이어 추천을 받으면 업적을 달성하고 특별한 보상을 받을 수 있습니다.<br><br>파티원에게 친절하게 대하고 서로 배려하여 좋은 인상을 남길 수 있게 노력합시다.","",""
1523,0,0,0,0,"","",""
1524,0,0,0,0,"","",""
1525,0,0,0,0,"","",""
1526,0,0,0,0,"","",""
1527,0,0,0,0,"","",""
1528,0,0,0,0,"","",""
1529,0,0,0,0,"","",""
1530,1,0,151731,0,"부대 정보창을 통해 자유부대에 가입 신청을 할 수 있습니다.<br><br>해당 자유부대가 모집하는 역할, 활동 내용, 활동 요일을 확인할 수도 있습니다.<br><br>마음에 드는 부대가 있으면 '가입 신청'을 눌러보세요.","",""
1531,1,0,151732,0,"자유부대에 가입을 신청한 후에는 주 메뉴의 '자유부대' 항목에서 현재 상황을 확인할 수 있습니다.<br><br>'가입 신청 취소'를 누르면 신청을 취소할 수도 있고, 신청한 자유부대가 가입을 승인하면 정식 구성원이 됩니다.","",""
1532,1,0,151733,0,"자유부대에 가입을 신청한 후에는 주 메뉴의 '자유부대' 항목에서 현재 상황을 확인할 수 있습니다.<br><br>'가입 신청 취소'를 누르면 신청을 취소할 수도 있고, 신청한 자유부대가 가입을 승인하면 정식 구성원이 됩니다.","",""
1533,0,0,0,0,"","",""
1534,0,0,0,0,"","",""
1535,0,0,0,0,"","",""
1536,0,0,0,0,"","",""
1537,0,0,0,0,"","",""
1538,0,0,0,0,"","",""
1539,0,0,0,0,"","",""
1540,1,0,151741,0,"<color #FFFF66>공략수첩</color>에는 에오르제아의 다양한 임무 목표가 제시됩니다.<br><br>이 목표를 달성하면 보상이 주어집니다.<br><br>이미 달성한 목표라도 매주 초기화되므로 주마다 반복해서 도전할 수 있습니다.","",""
1541,1,0,151743,0,"<color #FFFF66>공략수첩</color>에는 에오르제아의 다양한 임무 목표가 제시됩니다.<br><br>이 목표를 달성하면 보상이 주어집니다.<br><br>이미 달성한 목표라도 매주 초기화되므로 주마다 반복해서 도전할 수 있습니다.","",""
