Index,0 [0x0][0x0]
1766,"기타 계층의 정렬 순서를 초기화합니다.<br>계속하시겠습니까?"
1767,"상점 관련 세부 메뉴입니다."
1768,"우편 관련 세부 메뉴입니다."
1769,"거래 관련 세부 메뉴입니다."
1770,"하우징 관련 세부 메뉴입니다."
1771,"마테리아 관련 세부 메뉴입니다."
1772,"초코보 경주 관련 세부 메뉴입니다."
1773,"집사 관련 세부 메뉴입니다."
1774,"보물지도 관련 세부 메뉴입니다."
1775,"기본적으로 표시되는 세부 메뉴입니다."
1776,"일반 계층으로 이동"
1777,"기타 계층으로 이동"
1778,"위로 이동"
1779,"아래로 이동"
1780,"세부 메뉴 사용자 설정"
1781,""
1782,"표시 선택"
1783,"항목"
1784,"일반 계층"
1785,"기타 계층"
1786,"초기화"
1787,"적용"
1788,"닫기"
1789,"설정된 내용을 모두 초기화합니다.<br>계속하시겠습니까?"
1790,"변경한 설정을 적용합니다.<br>계속하시겠습니까?"
1791,"적용하지 않은 설정은 반영되지 않습니다.<br>계속하시겠습니까?"
1792,"<color #FFFF66>자신이 보유한 아이템에 표시되는 세부 메뉴를 임의로 설정할 수 있습니다.</color>"
1793,"일반 계층에서 한 단계 아래에 표시할 항목을 옮기십시오.<br>기타 계층에 항목이 설정된 경우에만 세부 메뉴에 '기타'가 표시됩니다."
1794,"기타 계층에 등록된 항목을 표시하는 세부 메뉴입니다. 이 항목은 옮길 수 없습니다."
1795,"세부 메뉴에서 이 창을 열 수 있게 합니다."
1796,"아이템 납품 관련 세부 메뉴입니다."
1800,"<ref:PlaceName><?0xe> 이동하는 텔레포 초대를 수락하시겠습니까?"
1801,"수락"
1802,"거절"
1803,"보류"
1804,"텔레포 초대"
1805,"<ref:PlaceName>"
1806,"가까운 거점으로 텔레포"
1810,"상품 배달 요청"
1811,"상품 배달 요청을 보냅니다. 한 번 보내면 일정 시간 동안 재요청할 수 없습니다.<br><color #FFFF66>새 편지를 받으려면 배달부 모그리나 모그리 우체통을 클릭하여 모그레터를 다시 열어주세요.</color>"
1812,"요청"
1813,"뒤로"
1815,"아이템 분해"
1816,"아이템 분해"
1817,""
1818,"아이템 선택"
1819,"아이템 이름"
1820,"분해 클래스"
1821,"아이템 분해"
1822,""
1823,"대상 아이템"
1824,"요구 클래스 / 현재 스킬 숙련도"
1825,"성공률"
1826,"<value>.<value>%"
1827,"아이템 분해에 100% 성공합니다."
1828,"아이템 분해에 실패할 가능성이 있습니다."
1829,"아이템 분해에 실패할 가능성이 높습니다."
1830,"아이템 분해에 실패할 가능성이 매우 높습니다."
1831,"고유 및 거래 불가 아이템을 분해합니다."
1832,"마테리아가 장착된 아이템을 분해합니다."
1833,"아이템 분해 실행"
1834,"취소"
1835,"아이템 분해에 성공했습니다."
1836,"아이템"
1837,"분해 결과물"
1838,"닫기"
1839,"<ref:Item><?0xd> 현재 장비 중입니다. 정말로 분해하시겠습니까?"
1840,"<ref:ClassJob>"
1841,"레벨 <value>"
1842,"분해 스킬 숙련도"
1843,"<value>.<value>"
1844,"성공률이 0%이기 때문에 분해할 수 없습니다."
1845,"분해할 수 있는 아이템이 없습니다."
1846,"<ref:ClassJob>의 분해 스킬이 초기화됩니다. 계속하시겠습니까?"
1847,"소장품을 분해합니다."
1850,"<icon:11>세부 메뉴"
1851,"<icon:11>세부 메뉴  <icon:10>뒤로"
1852,"<icon:11>세부 메뉴  <icon:10>뒤로"
1854,"GM 편지가 가득 찼습니다. 새로운 GM 편지를 받으려면 수신함에 있는 기존 GM 편지를 삭제하십시오."
1855,"상품/구매품 아이템 편지가 가득 찼습니다. 새로운 상품/구매품 아이템 편지를 받으려면 받은 편지함에서 아이템을 받은 후 편지를 삭제하십시오."
1856,"아이템 첨부 편지함이 가득 찼습니다. 새로운 아이템 첨부 편지를 받으려면 받은 편지함에서 아이템을 받으십시오."
1857,"받은 편지함이 가득 찼습니다. 새로운 편지를 받으려면 기존 편지를 삭제하십시오."
1858,"받는 이 선택"
1859,""
1860,"<icon:9>의뢰 수락 <icon:12>퀘스트 확인 <icon:25>상세 정보 스크롤"
1861,"<icon:9>의뢰 수락 <icon:12>퀘스트 확인 <icon:25>상세 정보 스크롤"
1862,"내게 편지를 보냈던 플레이어"
1863,"내가 편지를 보냈던 플레이어"
1864,"모든 친구 표시"
1865,"이 그룹으로 분류한 친구가 없습니다."
1866,"이름"
1870,"%"
1872,"<ref:PlaceName><if( 3 ) { <ref:PlaceName>} else {}>"
1874,"표시할 항목이 없습니다"
1875,"<switch:모두 표시/완료 내용만 표시/미완료 내용만 표시>"
1876,"<value>/<value>"
1877,"<value>단계"
1878,"<value>/<value>"
1879,"<value>단계"
1880,"토벌수첩"
1881,""
1882,"클래스"
1883,"난이도"
1884,"완료!"
1885,"보상"
1886,"경험치"
1887,"완료 보상"
1888,"토벌수첩"
1889,"대상 토벌 완료"
1890,"토벌 단계 완료"
1891,"<ref:ClassJob> <value>단계"
1892,"<ref:GrandCompany> <value>단계"
1893,"<value>단계 수행 조건"
1894,"<value>단계 완료"
1895,"레벨 <value>0 이상"
1896,"모두 표시"
1897,"ID"
1898,"이름"
1899,"출품 수"
1900,"로그 색상 설정"
1901,""
1902,"알림"
1903,"전투"
1904,"초기화"
1905,"적용"
1906,"닫기"
1907,"말하기"
1908,"외치기"
1909,"귓속말"
1910,"파티"
1911,"감정 표현"
1912,"혼잣말"
1913,"시스템 메시지"
1914,"전투 관련 시스템 메시지"
1915,"채집 관련 시스템 메시지"
1916,"오류 메시지"
1917,"NPC 대화"
1918,"전리품 알림"
1919,"레벨업 및 아이템 획득"
1920,"전리품 입찰 정보"
1921,"제작 과정 및 결과"
1922,"채집 과정 및 결과"
1923,"대상 피해"
1924,"공격 실패"
1925,"기술 시작 및 중단"
1926,"아이템 사용 및 중단"
1927,"회복 효과"
1928,"강화 효과"
1929,"약화 효과"
1930,"로그 색상 설정을 초기화하시겠습니까?"
1931,"떠들기"
1932,"연합 파티"
1933,"자유부대"
1934,"자유부대 알림"
1935,"대화 1"
1936,"대화 2"
1937,"마테리아 수"
1938,"<icon:12>검색"
1939,"착용할 수 없는 아이템입니다. 구입하시겠습니까?"
1940,"아이템 검색"
1941,""
1942,"검색"
1943,"분류별 검색"
1944,"주 무기/보조 무기"
1945,"찾는 아이템의 이름을 입력하거나<br>아이템 종류를 선택하십시오."
1946,"해당하는 아이템이 없습니다."
1947,"아이템을 지정한 항목 순으로 재배열합니다.<br>(현재 출력된 최대 100건을 대상으로 정렬)"
1948,"다음 <value>건 표시"
1949,"이전 <value>건 표시"
1950,"매물 목록"
1951,""
1952,"개당 가격"
1953,"[합계 가격]"
1954,"개수"
1955,"HQ"
1956,"집사 이름"
1957,"과거 최저가  <value>"
1958,"검색 결과  <value>"
1959,"출품된 물건이 없습니다."
1960,"HQ 및 마테리아 기준으로 재검색"
1961,"과거 거래 이력 표시"
1962,"현재 상태로는 착용할 수 없는 아이템입니다. 구입하시겠습니까?"
1963,"<ref:Item>×<value>개를<br><value><if(INT: 5 ? 1 ) {(수수료 <value> 포함)} else {}>에 구입합니다."
1964,"<ref:Item><?0xd><br><value><if(INT: 5 ? 1 ) {(수수료 <value> 포함)} else {}>에 구입합니다."
1965,"방어구/장신구"
1966,"기타"
1967,"검색"
1968,"레벨"
1969,"레벨 1"
1970,"거래 이력"
1971,""
1972,"개당 가격"
1973,"개수"
1974,"HQ"
1975,"구매자명"
1976,"거래일시"
1977,"최근 거래 이력"
1978,"거래 이력이 없습니다."
1979,"현재 어부 레벨로는 사용할 수 없는 미끼입니다. 구매하시겠습니까?"
1980,""
1981,"상세 검색"
1982,"상세 검색 조건을 설정하고 다시 검색하십시오."
1983,"재검색"
1984,"HQ만 표시"
1986,"입력한 글자로 시작되는 아이템을 검색합니다.<br>글자를 입력한 다음 '검색' 버튼을 누르십시오.<br>입력한 글자가 2자 이하일 때는 최대 20건까지 결과가 표시되며,<br>3자 이상이면 모든 검색 결과를 표시합니다.<br>커서 위/아래 이동 혹은 <icon:6> 버튼으로 최근 검색어를 확인할 수 있습니다."
1987,"장비 레벨을 지정한 다음<br>'검색' 버튼을 누르십시오."
1988,"장비 레벨과 장비 가능 클래스를 지정한 다음<br>'검색' 버튼을 누르십시오."
1989,"'검색' 버튼을 누르십시오."
1990,"마테리아 개수로 검색하지 않음"
1991,"<value>개의 마테리아가 장착됨"
1992,"<value>"
1993,"[<value>]"
1994,"<value>건"
1995,"<value>-<value>"
1996,"<value>/<value> <value>:<value>"
1997,"잠시 후 다시 검색하십시오."
1998,"잠시 후 다시 확인하십시오."
1999,"하우징"
2001,"레벨"
2002,"HP"
2003,"MP"
2004,"TP"
2005,"GP"
2006,"CP"
2007,"FP"
2008,"+"
2009,"-"
2011,"힘"
2012,"활력"
2013,"민첩성"
2014,"지능"
2015,"정신력"
2016,"신앙심"
2020,"<if( 3 ) {<color #F9E846><i><ref:Item></i></color>} else {<ref:Item>}>"
2021,"<ref:Item>"
2022,"<ref:Item>"
2023,"<ref:ClassJob>"
2024,"<value>"
2025,"<ref:ObjStr>"
2026,"<ref:ActStr>"
2027,"<value>"
2028,""
2029,"<value>"
2030,"<switch://////>"
2031,""
2032,"<value><value>"
2033,"<ref:GrandCompany>"
2034,"<value>"
2035,"??"
2036," «<value>»"
2037,""
2038,""
2039,""
2041,"x<value>"
2042,"x10k-"
2043,"모두"
2044,"<value>/<value>"
2045,"<if( 4 ) {<i><icon:63><value></i>} else {<value>}>"
2046,"신규"
2047,"<if( 4 ) {<i><icon:63><value>/<value></i>} else {<value>/<value>}>"
2048,"<if( 4 ) {<i><icon:63><value>%</i>} else {<value>%}>"
2050,"연합 파티 목록"
2051,"연합 파티원"
2052,"연합 파티 목록"
2053,"이름"
2054,"클래스/잡"
2055,"닫기"
2056,"???"
2060,"<value>단계 완료"
2061,"계급이 <if( 5 ) {<switch:<ref:GCRankLimsaFemaleText>/<ref:GCRankGridaniaFemaleText>/<ref:GCRankUldahFemaleText>>} else {<switch:<ref:GCRankLimsaMaleText>/<ref:GCRankGridaniaMaleText>/<ref:GCRankUldahMaleText>>}> 이상"
2070,"즐겨찾기 표시"
2071,"즐겨찾기"
2072,"자주 구입하거나 갖고 싶은 아이템을 10개까지 등록할 수 있습니다.<br>이 목록은 다른 플레이어가 볼 수 없으며<br>아이템별 수요 집계에 이용됩니다.<br><br><color #FFFF66>※ 목록 및 집계 상황은 서버 재시작 시 초기화됩니다.</color>"
2073,"<icon:11>세부 메뉴 <icon:9>매물 목록 보기 <icon:10>뒤로"
2074,"즐겨찾기에 추가"
2075,"즐겨찾기에서 삭제"
2076,"즐겨찾기 등록 수"
2077,"즐겨찾기 등록 수"
2078,"<icon:11>세부 메뉴 <icon:9>매물 목록 보기 <icon:10>뒤로 <icon:13><icon:14>페이지 넘기기"
2079,"동일 분류 전체 검색"
2090,"<ref:PlaceName> 지역은 혼잡을 줄이고자 여러 개의 인스턴스로 나뉘어 있습니다.<br>이동할 인스턴스를 선택하십시오.<br>인스턴스 내용에는 차이가 없습니다."
2091,"자동 선택"
2092,"<ref:PlaceName><if(INT: 3 ? 1 ) {<if(INT: 3 ? 10 ) {A} else {<switch:////////>}>} else { 1 }> (<value>)"
2100,"하우징"
2101,"<ref:FCAuthority>"
2102,"<ref:FCAuthority>"
2103,"<ref:FCAuthority>"
2104,"<ref:FCAuthority>"
2105,"<ref:FCAuthority>"
2106,"<ref:FCAuthority>"
2107,"<ref:FCAuthority>"
2108,"<ref:FCAuthority>"
2109,"<ref:FCAuthority>"
2111,"소품 변경 불가"
2112,"소품 추가 및 배치 가능"
2113,"소품 추가, 제거, 배치 가능"
2114,"<ref:FCAuthority>"
2115,"<ref:FCAuthority>"
2116,"<ref:FCAuthorityCategory>"
2117,"<ref:FCAuthority>"
2118,"하우징 2"
2119,"<ref:FCAuthority>"
2120,"하우징"
2121,"보유한 주택이 없습니다."
2122,"지하공방"
2123,"<ref:FCAuthority>"
2124,"<ref:FCAuthority>"
2125,"<ref:FCAuthority>"
2126,"<ref:FCAuthority>"
2127,"<ref:FCAuthority>"
2128,"<ref:FCAuthority>"
2130,"입금만 가능"
2131,"출금만 가능"
2132,"열람만 가능"
2135,"<ref:FCAuthority>"
2136,"<ref:FCAuthority>"
2137,"<ref:FCAuthority>"
2138,"<ref:FCAuthority>"
2139,"<ref:FCAuthority>"
2140,"<ref:FCAuthority>"
2141,"<ref:FCAuthorityCategory>"
2142,"<ref:FCAuthorityCategory>"
2143,"<ref:FCAuthorityCategory>"
2144,"<ref:FCAuthority>"
2145,"<ref:FCAuthorityCategory>"
2146,"<ref:FCAuthority>"
2150,"장비 비교"
2151,"장비 비교"
2152,""
2153,"닫기"
2154,"선택한 아이템"
2155,"비교할 부위: <value>"
2156,"현재 장비한 아이템이 없습니다."
2157,"2.35 미적용  <icon:9>페이지 변경  <icon:12>오른손/왼손잡이 전환"
2159,"/"
2160,"정제"
2161,"정제"
2162,""
2163,"아이템 이름"
2164,"정제 가능 클래스"
2165,"정제"
2166,""
2167,"대상 아이템"
2168,"요구 클래스"
2169,"대성공 확률"
2170,"정제 순도"
2171,"아이템을 정제했습니다."
2172,"원래 아이템"
2173,"정제 결과물"
2174,"고유 및 거래 불가 아이템을 정제합니다."
2175,"정제할 아이템이 없습니다."
2176,"정제하기"
2177,"취소"
2178,"닫기"
2179,"<ref:ClassJob> 레벨 <value>"
2180,"발신 이력"
2181,""
2182,"편지 발신 이력을 20건까지 표시합니다.<br>받는 이와 날짜, 아이템 첨부 정보만 기록됩니다."
2183,"받는 이:"
2184,"닫기"
2185,"<icon:11>세부 메뉴 <icon:10>닫기"
2186,"발신 이력에서 삭제하시겠습니까?"
2187,"이 플레이어에게 보낸 이력을 모두 삭제"
2188,"발신 이력에서 삭제"
2189,"발신 이력 표시"
2190,"<value>/<value>/<value> <value>:<value>"
2191,"<ref:Item><if(INT: 3 ? 2 ) {×<value>} else {}>"
2192,"<value>"
2200,"파티 찾기"
2201,"파티 찾기"
2202,""
2203,"파티 모집 등록"
2204,"모집 내용 확인"
2205,"검색 조건 변경"
2206,"모집 역할"
2207,"평균 아이템 레벨"
2208,"모집자"
2209,"목적/소개말"
2210,"<if(INT: 2 ? 1 ) {<value> 이상} else {없음}>"
2211,"<if( 1 ) {<value>} else { 3 }>"
2212,"<value>건"
2213,"현재 위치"
2214,"모집 마감"
2215,"앞으로 <value>분"
2216,"평균 아이템 레벨"
2217,"모집 상황"
2218,"앞으로 <value>명"
2219,"참가"
2220,"변경"
2221,"종료"
2222,"뒤로"
2223,"모집 내용 편집"
2224,""
2225,"목적 설정"
2226,"평균 아이템 레벨"
2227,"이상 모집"
2228,"모집 역할"
2229,"소규모 파티"
2230,"대규모 파티"
2231,"소개말 (생략 가능)"
2232,"분위기"
2233,"모집 시작"
2234,"취소"
2235,"모집 내용 갱신"
2236,"귓속말 보내기"
2237,"파티 찾기 검색 조건"
2238,""
2239,"이 조건으로 검색"
2240,"취소"
2241,"조건 초기화"
2242,"파티 모집 정보가 없습니다."
2243,"있음"
2244,"모집 역할 지정"
2245,"자유"
2246,"확인"
2247,"취소"
2248,"불필요"
2249,"누구나 가능"
2250,"초보자 환영"
2251,"긴급 모집"
2252,"느긋한 플레이"
2253,"성공할 때까지"
2254,"반복 공략"
2255,"고레벨 장비 필수, 집중하실 분"
2256,"스토리 및 동영상 모두 감상"
2257,""
2258,""
2259,""
2270,"파티 모집 조건"
2271,""
2272,"클래스"
2273,"잡"
2274,"퀘스트 전투"
2275,"돌발 임무"
2276,"보물찾기"
2277,"더 폴드 (레벨 <value><if(INT: 3 ? 1 ) { 80} else {}>)"
2278,"<ref:InstanceContent> (레벨 <value><if(INT: 4 ? 1 ) { <value>} else {}>)"
2279,"파티 목적은 소개말에 기입"
2280,"뭐든지 가능"
2281,"뭐든지 가능"
2282,"뭐든지 가능"
2283,"뭐든지 가능"
2284,"파티 목적은 소개말에 기입"
2285,"레벨 설정 안 함"
2286,"장소 설정 안 함"
2287,"레벨 설정 안 함"
2288,"뭐든지 가능"
2289,"마물 사냥"
2290,"비공정 탐사"
2291,"<icon:12>검색 조건 변경  <icon:11>세부 메뉴  <icon:9>상세 정보  <icon:10>닫기"
2292,"<icon:12>이 조건으로 검색  <icon:10>닫기"
2293,"<ref:ClassJob><if(INT: 3 ? 1 ) {・} else {}>"
2294,"<ref:PlaceName>(현재 위치)"
2295,"<icon:12>방어 / 회복 / 공격 / 자유 / 불필요 순으로 역할 전환  <icon:9>특정 클래스/잡 지정"
2296,"<if(INT: 2 ? 1 ) {<ref:ClassJob>} else {??}> 참가 중"
2297,"현재 역할 구성으로는 해당 임무를 수행할 수 없습니다. 이대로 파티를 모집하시겠습니까?"
2298,"일정 시간마다 모집 건수를 로그로 알림"
2299,"목록 새로 고침"
2300,"빈 자리를 모두 '누구나 가능'으로 설정"
2301,"<value>"
2302,"모집 역할을 현재 직업으로 설정"
2303,"파티 모집 중에 파티를 해체하면 모집이 중지됩니다.<br>계속하시겠습니까?"
2304,"딥 던전"
2310,"<value>    [계약 만료]"
2311,"레벨 <value>~<value>"
2312,"수행을 보낼 레벨 범위를 설정하십시오."
2313,"원하시는 집사 클래스를 설정하십시오."
2314,"<value>    [출품 중 (<value>건) 기한: <value>/<value>/<value>까지]"
2315,"<value>    [출품 중 (<value>건) 기한: <value>/<value>/<value>까지]  [집사 수행: 남은 시간 <if(INT: 6 ? 1 ) {<value>시간<if(INT: 7 ? 1 ) {<value>분} else {}>} else {<if(INT: 7 ? 1 ) {<value>분} else {1분 이내}>}>]"
2316,"<value>    [출품 중 (<value>건) 기한: ~<value>/<value>/<value>]  [모험: 완료]"
2317,"<value>    [출품한 물건 없음]"
2318,"<value>    [출품한 물건 없음]  [집사 수행: 남은 시간 <if(INT: 6 ? 1 ) {<value>시간<if(INT: 7 ? 1 ) {<value>분} else {}>} else {<if(INT: 7 ? 1 ) {<value>분} else {1분 이내}>}>]"
2319,"<value>    [출품한 물건 없음]  [집사 수행: 완료]"
2320,"집사"
2321,""
2322,"집사 수행"
2323,"<value> 수행 중"
2324,"수행을 보낼 수 있습니다."
2325,"[레벨 상한: <value>]"
2326,"경험치"
2327,""
2328,"집사가 현재 클래스에서 다음 레벨이 되기까지 필요한 경험치입니다."
2329,"장비 중인 아이템의 평균 레벨입니다."
2330,"집사 수행"
2331,""
2332,"수행 임무"
2333,"개수"
2334,"수행 기간"
2335,"급료"
2336,"레벨 <value>"
2337,"<value>"
2338,"<if(INT: 2 ? 1 ) {<value>시간} else {}><if(INT: 3 ? 1 ) {<value>분} else {}>"
2339,"<value>"
2340,"광부 수행"
2341,"원예 수행"
2342,"어부 수행"
2343,"집사 수행"
2344,""
2345,"수행 임무"
2346,"획득 경험치"
2347,"획득 아이템"
2348,"획득 보상"
2349,"요구 조건"
2350,"급료"
2351,"보유 수"
2352,"완료 예정"
2353,"수행 보내기"
2354,"닫기"
2355,"<value>"
2356,"<value>/<value>/<value> <value>:<value> ( <if(INT: 2 ? 1 ) {<value>시간<if(INT: 3 ? 1 ) {<value>분} else {}> 뒤} else {<if(INT: 3 ? 1 ) {<value>분 뒤} else {1분 이내}>}> )"
2357,"금전 보상은 없습니다."
2358,"요구 조건을 만족하지 않아 수행을 보낼 수 없습니다."
2359,"급료가 부족하여 수행을 보낼 수 없습니다."
2360,"직접 획득한 적이 없는 아이템은 집사 수행으로 얻을 수 없습니다."
2361,"동시에 여러 곳으로 수행을 보낼 수 없습니다."
2362,"<if(INT: 2 ) { 1 } else {?????}>"
2363,"수행 상황"
2364,""
2365,"수행 중지"
2366,"닫기"
2367,"완료 확인"
2368,"수행을 떠나려면 주 무기를 장비해야 합니다."
2369,"×<value>"
2370,"<if(INT: 2 ? 1 ) {레벨 <value> } else {}><value>"
2371,"집사 수행: <value><?0xd> 중지하시겠습니까?"
2372,"집사에게 장비"
2373,"집사 장비 해제"
2374,"조건이 없습니다."
2375,"<ref:ClassJob>"
2376,"무엇을 할까요? (<value>)"
2377,"무엇을 할까요?  [지급 가능한 급료: <value>]<br>(<value>)"
2378,"아이템 주고받기"
2379,"길 주고받기"
2380,"장터 출품 (플레이어 소지품에서 선택)"
2381,"장터 출품 (집사 소지품에서 선택)"
2382,"판매 내역 보기"
2383,"집사 돌려보내기"
2384,"수행 상황 확인  [종료 일시 <value>/<value>/<value> <value>:<value>]"
2385,"수행 상황 확인  [완료됨]"
2386,"집사 수행 보내기"
2387,"집사 수행 보내기  [수행 중]"
2388,"집사 장비 설정    [주 무기 장비 중]"
2389,"집사 장비 설정    [<icon:64>주 무기 없음]"
2390,"집사 클래스 설정  [<ref:ClassJob>:   <value> ]"
2391,"집사 클래스 설정  [클래스 설정 없음]"
2392,"<ref:ClassJob>  [선택 불가]"
2393,"재의뢰"
2394,"<if(INT: 4 ? 1 ) {<value>/<value>} else {--/--}>"
2395,"집사 잡 설정"
2396,"잡을 선택하십시오."
2397,"<icon:64>판매 의뢰 아이템 재매입"
2400,"보물상자 확정 투표가 시작되었습니다."
2401,"보상을 획득할 수 있는 파티원이 <value>/<value>명이므로<br>보물상자 수가 <value>/<value>개로 조정됩니다.<br>보물상자 수를 이대로 확정하려면 '예'를,<br>파티원이 복귀하길 기다리려면 '아니요'를 선택하십시오.<br>※ 보물상자 수는 공략 완료 시에 보상을 획득할 수 있는 파티원 수에 따라 달라집니다.<br>※ 남은 시간이 0이 되면 그 즉시 보물상자 수가 확정됩니다."
2402,"보물상자 수를 <value>/<value>개로 확정하시겠습니까?"
2404,"예"
2405,"아니요"
2408,"보물상자 확정 투표"
2415,"내 머리 장비 조작(해당하는 장비만 가능)"
2416,"머리 장비 조작(해당하는 장비만 가능)"
2417,"머리 장비 조작(해당하는 장비만 가능)"
2418,"머리 장비 조작(해당하는 장비만 가능)"
2419,"미리 보기 내용 저장/삭제"
2420,"입어보기"
2421,""
2422,"전신 장비 보기"
2423,"머리 장비 보기"
2424,"주 무기 및 보조 무기를 넣었을 때도 표시"
2425,"무기 넣기/꺼내기"
2426,"미리 보기"
2427,"현재 종족 및 성별로는<br>입을 수 없습니다."
2428,"<icon:11>세부 메뉴  <icon:9>교환"
2429,"<icon:11>세부 메뉴  <icon:9>구입"
2430,"미리 보기"
2431,"장비세트 미리 보기"
2432,""
2433,"주 무기 및 보조 무기를 넣었을 때도 표시"
2434,"머리 장비 보기"
2435,"무기 넣기/꺼내기"
2436,"클래스나 레벨, 장비 상태가 맞지 않아 이 아이템을 착용하실 수 없습니다. 그래도 장비를 바꾸시겠습니까?"
2437,"전용 장비이므로 이 아이템을 장비할 수 없습니다. 그래도 장비를 바꾸시겠습니까?"
2438,"장비할 수 없어도 바꾸기"
2440,"뒤로"
2445,"풍맥의 샘 교감 정보"
2446,""
2447,"해당 지역에서 교감한 정보가 없습니다."
2448,"풍맥의 샘 교감 정보"
2449,"교감 완료"
2450,"마테리아 주입"
2451,"주입 횟수"
2452,"주입하기"
2453,"주입 횟수"
2454,"주입 실행"
2455,"취소"
2456,"마테리아"
2457,"대상 능력치"
2458,"보유 수"
2459,"고대의 무기 강화"
2460,""
2461,"고대의 무기 아니무스"
2462,"고대의 무기 노우스"
2463,"강화 실행"
2464,"취소"
2465,"<value>/<value>번"
2466,"촉매"
2467,"주입할 마테리아가 없습니다."
2468,"알렉산드라이트가 부족합니다."
2469,"이 이상 강화할 수 없는 능력치입니다."
2470,"최대 주입 횟수에 도달했습니다."
2471,"강화할 수 있는 능력치는 최대 5종류입니다."
2472,"현재 수치 이상 강화하려면<br>더 높은 등급의 마테리아가 필요합니다."
2473,"기본 보너스"
2474,"추가 보너스"
2475,"마테리아"
2476,"+<value>/<value>"
2477,"닫기"
2478,"마테리아가 천공의 두루마리에 최대 한도로 주입되지 않았습니다."
2479,"능력치"
2480,"<icon:11>세부 메뉴 <icon:9>결정 <icon:10>닫기"
2481,"?/<value>번"
2482,"성공률"
2483,""
2484,"<value>.<value>%"
2485,"마테리아 주입에 100% 성공합니다."
2486,"마테리아 주입에 실패할 가능성이 있습니다."
2487,"마테리아 주입에 실패할 가능성이 높습니다."
2488,"마테리아 주입에 실패할 가능성이 매우 높습니다."
2489,"주입에 실패할 경우, 알렉산드라이트는 그대로 남지만<br>마테리아는 사라집니다.<br>계속하시겠습니까?"
2490,"고대의 무기 넥서스"
2491,"조디악 웨폰"
2492,"조디악 웨폰 강화"
2500,"임무 찾기"
2501,""
2502,"레벨 <value>"
2503,"역할"
2504,"참가"
2505,"상황 확인"
2506,"참가 취소"
2507,"파티원 보충"
2508,"퇴장"
2509,"현재 표시할 임무가 없습니다."
2510,"도중 퇴장 혹은 입장 거부 페널티로 인해 참가 신청을 할 수 없습니다."
2511,"제한시간 <value>분"
2512,"<ref:PlaceName>"
2513,"<if(INT: 2 ==INT: 3 ) {<value>인용} else {<value>~<value>인용}><if(INT: 3 ? 2 ) {(방어: <value>/회복: <value>/공격: <value>)} else {}>"
2514,"클래스 <ref:ClassJobCategory>"
2515,"레벨 <value>~<value><br>※ 레벨이 <value>을 넘으면 자동으로 조율됩니다."
2516,"평균 아이템 레벨 <value> 이상"
2517,"퀘스트 '<value>' 완료"
2518,"'<value>' 완료"
2519,"진행 도중인 파티에 참가"
2520,"준비를 마쳤습니다!"
2521,"현재 직업:"
2522,"신청 시의 클래스/잡과 달라 입장할 수 없습니다."
2523,"신청한<br>클래스/잡"
2524,"현재<br>클래스/잡"
2525,"입장"
2526,"거부"
2527,"전투불능 상태이므로 입장할 수 없습니다."
2528,"아이템 레벨이 낮아 입장할 수 없습니다."
2529,"정보를 불러오고 있습니다."
2530,"예약 상황"
2531,""
2532,"현재 클래스:"
2533,"평균 대기시간"
2534,"경과 시간"
2535,"취소"
2536,"현재 파티 구성 중입니다."
2537,"현재 서버 예약 중입니다."
2538,"선택한 클래스:"
2539,"※ 파티원을 보충하면, 접속이 종료된 파티원은 파티에서 제외됩니다."
2540,"파티원 보충"
2541,""
2542,"파티원을 보충하시겠습니까?"
2543,"보충"
2544,"취소"
2545,"진행 중인 인스턴스에서 퇴장하시겠습니까?"
2546,"레벨 <value> 이상"
2547,"<value>"
2548,"파티원 보충 불가"
2549,"계속 진행"
2550,"자유부대"
2551,""
2552,"랭크 <value>"
2553,"경험치 <value>/<value>"
2554,"새 소식"
2555,"부대원"
2556,"계급"
2557,"활동"
2558,"상태"
2559,"퀘스트"
2560,"일정표"
2561,"동맹"
2562,"<ref:GrandCompany> <color?><관계:  <ref:FCReputation>></color>"
2563," «<value>»"
2564,"정보를 가져올 수 없습니다."
2565,"부대원: <value>명 접속 중 / 전체 <value>명"
2566,"부대 혜택"
2567,"«<value>»"
2568,"레벨 <value>"
2569,"레벨 <value><br>※ 레벨이 <value>을 넘으면 자동으로 조율됩니다."
2570,"상태"
2571,"한마디"
2572,"초대"
2573,"가입 신청"
2574,"이름"
2575,"클래스/잡"
2576,"총사령부"
2577,"지역/접속"
2578,"계급"
2579,"언어"
2580,"접속"
2581,"메시지"
2582,"갱신"
2583,"초대"
2584,"적용"
2585,"부대"
2586,"플레이어"
2587,"탈퇴"
2588,"정보 수집"
2589,"부대장은 탈퇴할 수 없습니다."
2590,"계급 <value>"
2591,"계급"
2592,"계급명"
2593,"부대원"
2594,"권한이 없습니다."
2595,"권한 설정"
2596,"부대원 권한"
2597,"교류 권한"
2598,"임무 권한"
2599,"계급 서열 변경"
2600,"계급 추가"
2601,"'<ref:FCAuthority>' 권한이 없습니다."
2602,"더는 계급을 추가할 수 없습니다."
2603,"권한 설정"
2604,"계급명을 입력하십시오."
2605,"계급명"
2606,"접속 중인 부대원만 표시"
2607,"정보를 불러오고 있습니다."
2608,"표시할 내용이 없습니다."
2609,"플레이어"
2610,"활동 기록"
2611,"날짜"
2612,"한마디"
